Time;Survival;Time;Time;Survival;Time,Survival
337.649.179.634.522;0.0268200104778475;33.7649179634522;33.7649179634522;0.0268200104778475;33.7649179634522,0.0268200104778475
341.989.143.468.157;0.0268200104778475;34.1989143468157;34.1989143468157;0.0268200104778475;34.1989143468157,0.0268200104778475
346.329.107.301.791;0.0268200104778475;34.6329107301791;34.6329107301791;0.0268200104778475;34.6329107301791,0.0268200104778475
346.329.107.301.791;0.0229885929373246;34.6329107301791;34.6329107301791;0.0229885929373246;34.6329107301791,0.0229885929373246
348.933.085.601.972;0.0229885929373246;34.8933085601972;34.8933085601972;0.0229885929373246;34.8933085601972,0.0229885929373246
353.273.049.435.607;0.0229885929373246;35.3273049435607;35.3273049435607;0.0229885929373246;35.3273049435607,0.0229885929373246
356.745.020.502.515;0.0210728841670633;35.6745020502515;35.6745020502515;0.0210728841670633;35.6745020502515,0.0210728841670633
361.952.977.102.876;0.0210728841670633;36.1952977102876;36.1952977102876;0.0210728841670633;36.1952977102876,0.0210728841670633
367.160.933.703.238;0.0210728841670633;36.7160933703238;36.7160933703238;0.0210728841670633;36.7160933703238,0.0210728841670633
370.632.904.770.146;0.0210728841670633;37.0632904770146;37.0632904770146;0.0210728841670633;37.0632904770146,0.0210728841670633
373.236.883.070.327;0.0210728841670633;37.3236883070327;37.3236883070327;0.0210728841670633;37.3236883070327,0.0210728841670633
376.708.854.137.234;0.0210728841670633;37.6708854137234;37.6708854137234;0.0210728841670633;37.6708854137234,0.0210728841670633
380.180.825.204.142;0.0210728841670633;38.0180825204142;38.0180825204142;0.0210728841670633;38.0180825204142,0.0210728841670633
38.365.279.627.105;0.0210728841670633;38.365279627105;38.365279627105;0.0210728841670633;38.365279627105,0.0210728841670633
387.124.767.337.958;0.0210728841670633;38.7124767337958;38.7124767337958;0.0210728841670633;38.7124767337958,0.0210728841670633
390.596.738.404.865;0.0210728841670633;39.0596738404865;39.0596738404865;0.0210728841670633;39.0596738404865,0.0210728841670633
393.200.716.705.046;0.0210728841670633;39.3200716705046;39.3200716705046;0.0210728841670633;39.3200716705046,0.0210728841670633
397.540.680.538.681;0.0191571753968018;39.7540680538681;39.7540680538681;0.0191571753968018;39.7540680538681,0.0191571753968018
401.012.651.605.589;0.0191571753968018;40.1012651605589;40.1012651605589;0.0191571753968018;40.1012651605589,0.0191571753968018
404.484.622.672.497;0.0191571753968018;40.4484622672497;40.4484622672497;0.0191571753968018;40.4484622672497,0.0191571753968018
407.956.593.739.404;0.0191571753968018;40.7956593739404;40.7956593739404;0.0191571753968018;40.7956593739404,0.0191571753968018
411.428.564.806.312;0.0191571753968018;41.1428564806312;41.1428564806312;0.0191571753968018;41.1428564806312,0.0191571753968018
416.636.521.406.674;0.0191571753968018;41.6636521406674;41.6636521406674;0.0191571753968018;41.6636521406674,0.0191571753968018
419.240.499.706.855;0.0191571753968018;41.9240499706855;41.9240499706855;0.0191571753968018;41.9240499706855,0.0191571753968018
422.712.470.773.762;0.0191571753968018;42.2712470773762;42.2712470773762;0.0191571753968018;42.2712470773762,0.0191571753968018
427.052.434.607.397;0.0191571753968018;42.7052434607397;42.7052434607397;0.0191571753968018;42.7052434607397,0.0191571753968018
432.260.391.207.759;0.0191571753968018;43.2260391207759;43.2260391207759;0.0191571753968018;43.2260391207759,0.0191571753968018
436.600.355.041.394;0.0191571753968018;43.6600355041394;43.6600355041394;0.0191571753968018;43.6600355041394,0.0191571753968018
439.204.333.341.574;0.0191571753968018;43.9204333341574;43.9204333341574;0.0191571753968018;43.9204333341574,0.0191571753968018
442.676.304.408.482;0.0191571753968018;44.2676304408482;44.2676304408482;0.0191571753968018;44.2676304408482,0.0191571753968018
447.016.268.242.117;0.0191571753968018;44.7016268242117;44.7016268242117;0.0191571753968018;44.7016268242117,0.0191571753968018
451.356.232.075.752;0.0191571753968018;45.1356232075752;45.1356232075752;0.0191571753968018;45.1356232075752,0.0191571753968018
455.696.195.909.386;0.0191571753968018;45.5696195909386;45.5696195909386;0.0191571753968018;45.5696195909386,0.0191571753968018
459.168.166.976.294;0.0191571753968018;45.9168166976294;45.9168166976294;0.0191571753968018;45.9168166976294,0.0191571753968018
462.640.138.043.202;0.0191571753968018;46.2640138043202;46.2640138043202;0.0191571753968018;46.2640138043202,0.0191571753968018
466.980.101.876.837;0.0191571753968018;46.6980101876837;46.6980101876837;0.0191571753968018;46.6980101876837,0.0191571753968018
472.188.058.477.198;0.0191571753968018;47.2188058477198;47.2188058477198;0.0191571753968018;47.2188058477198,0.0191571753968018
476.528.022.310.833;0.0191571753968018;47.6528022310833;47.6528022310833;0.0191571753968018;47.6528022310833,0.0191571753968018
480.867.986.144.468;0.0172414666265406;48.0867986144468;48.0867986144468;0.0172414666265406;48.0867986144468,0.0172414666265406
